|id|category|place_name|distance|x|y
1547|103|PK6|CGV 신촌아트레온 주차장|320|126.940234524368|37.5565630703175
1548|103|PK6|노상공영주차장|819|126.92742618046229|37.5557323806709
1549|103|PK6|서강대역 환승공영주차장|629|126.936531573206|37.5510650516007
1550|103|FD6|신촌형제갈비|131|126.937422275343|37.5577365137263
1551|103|FD6|꼬숑돈까스|143|126.93729990100826|37.55790763826086
1552|103|FD6|소신이쏘|107|126.935548521559|37.5572093234013
1553|103|FD6|고삼이 신촌점|242|126.934728159431|37.5583189012137
1554|103|FD6|라구식당|321|126.938435096653|37.5592471172295
1555|103|CE7|벌툰 플레이플러스 신촌직영점|81|126.936182159363|37.5573826590523
1556|103|CE7|더파이홀|140|126.93506654602719|37.55703156286427
1557|103|CE7|토즈모임센터 신촌본점|53|126.9371290665|37.556485773777
1558|103|CE7|놀숲 이대점|724|126.94428774156411|37.55904009164794
1559|103|CE7|토즈모임센터 신촌비즈센터|300|126.935822805011|37.5541064375323
1560|104|PK6|롯데호텔월드 어드벤처주차장|201|127.09883115796588|37.51021098266273
1561|104|PK6|잠실역공영주차장|608|127.10461358162814|37.5146191198177
1562|104|PK6|서호1공영주차장|279|127.10108346435801|37.51049739804304
1563|104|PK6|서울놀이마당 공영주차장|354|127.097711957814|37.508889239438
1564|104|PK6|송파나루공원 동호주차장|703|127.10640084741163|37.5130975302756
1565|104|FD6|롯데호텔월드 라세느|146|127.10002034592019|37.511399307126595
1566|104|FD6|청와옥 석촌호수직영점|706|127.097458989559|37.505703495912
1567|104|FD6|군산오징어 잠실본점|652|127.09700731897676|37.506261589711286
1568|104|FD6|바이킹스워프 롯데월드몰점|507|127.10394818258713|37.513585355161375
1569|104|FD6|수작나베 석촌호수직영점|609|127.102736549521|37.5076451940343
1570|104|CE7|놀숲 송파구청점|960|127.108768686634|37.5149739660108
1571|104|CE7|뉴질랜드스토리|693|127.105842950648|37.509703949514
1572|104|CE7|디트로네 잠실점|647|127.10500081019005|37.50924338691711
1573|104|CE7|서정적살롱|708|127.10623838872736|37.510200948839035
1574|104|CE7|카페이클립스|645|127.09897855784652|37.50620319113905
1575|105|PK6|판교역환승 공영주차장|221|127.11249086942468|37.39476188798174
1576|105|PK6|판교공영주차장|131|127.11073610423651|37.39335344505844
1577|105|PK6|삼평동임시공영주차장|565|127.10839466063|37.3969813259417
1578|105|PK6|판교테크원타워 주차장|252|127.11268435793673|37.395013088818246
1579|105|PK6|현대백화점 판교점 주차장|4|127.11205423369015|37.39276023187682
1580|105|FD6|마키노차야 판교점|280|127.109352709886|37.3941224031416
1581|105|FD6|삿뽀로 판교점|274|127.11325024088659|37.39507652074782
1582|105|FD6|이가네양꼬치 판교본점|548|127.11262854893292|37.39771620649867
1583|105|FD6|돈블랑 판교역점|406|127.10867115655356|37.39528264649687
1584|105|FD6|신도세기 판교역점|220|127.11036477013562|37.39426202230159
1585|105|CE7|세시셀라 아브뉴프랑점|447|127.11378103382458|37.39657981620823
1586|105|CE7|스타벅스 판교알파돔타워|220|127.110364770136|37.3942620223016
1587|105|CE7|오픈커피|861|127.11097460592784|37.38507642778762
