|id|subway_name|subway_line|distance|x|y
1958|512|광화문역|5호선|834|126.97642427981408|37.57164860977568
1959|513|강남역|2호선|791|127.02800140627488|37.49808633653005
1960|513|강남역|신분당선|828|127.028185245594|37.4967771303817
1961|513|언주역|9호선|839|127.033970921595|37.5073353959717
1962|513|역삼역|2호선|68|127.03646946847|37.5006744185994
1963|514|문래역|2호선|957|126.894778820701|37.5179757181801
1964|514|신길역|5호선|828|126.914913947722|37.517663974187
1965|514|영등포시장역|5호선|613|126.905179566968|37.522709383885
1966|514|영등포역|1호선|243|126.907550274975|37.5156726288261
1967|515|광흥창역|6호선|684|126.93202965599583|37.54748648317645
1968|515|상수역|6호선|441|126.92242989321456|37.54776618366393
1969|515|서강대역|경의중앙선|890|126.935507621173|37.5521384864879
1970|515|합정역|2호선|986|126.91445406513526|37.54991315995173
1971|515|홍대입구역|2호선|683|126.923778562273|37.5568707448873
1972|515|홍대입구역|공항철도|725|126.927010430346|37.5573052656667
1973|515|홍대입구역|경의중앙선|742|126.927118938976|37.5574494922411
1974|516|경전철의정부역|의정부경전철|264|127.04330596631|37.7372643130628
1975|516|범골역|의정부경전철|963|127.043668564435|37.7287878498671
1976|516|의정부역|1호선|131|127.045956826767|37.7383624923599
1977|516|의정부중앙역|의정부경전철|775|127.049649812523|37.7436803165603
1978|517|광화문역|5호선|987|126.97642427981408|37.57164860977568
1979|517|명동역|4호선|862|126.98640235001736|37.56096526943837
1980|517|서대문역|5호선|966|126.96663755850754|37.56575193662503
1981|517|서울역|1호선|864|126.97209238331357|37.55597933890212
1982|517|서울역|경의중앙선|813|126.9713179064219|37.55693330961779
1983|517|시청역|1호선|287|126.97719821079865|37.56534539636417
1984|517|시청역|2호선|154|126.97559827045151|37.56368183746611
1985|517|을지로입구역|2호선|592|126.9821953112953|37.566035517712955
1986|517|종각역|1호선|995|126.98315081716676|37.570227990912244
1987|517|회현역|4호선|464|126.9784372569283|37.55876114587941
1988|518|양천구청역|2호선|933|126.865722369229|37.5123888716808
1989|518|오목교역|5호선|664|126.875307312696|37.5245340839144
1990|519|동대문역|1호선|502|127.01063381083677|37.571669405802616
1991|519|동대문역|4호선|416|127.009313828405|37.5709072753658
1992|519|동대문역사문화공원역|2호선|186|127.00900417014896|37.56566440553802
1993|519|동대문역사문화공원역|4호선|287|127.00791523866731|37.56514370780825
1994|519|동대문역사문화공원역|5호선|461|127.00579179092047|37.56462215427451
1995|519|동대입구역|3호선|989|127.00531600900922|37.55905581925076
1996|519|동묘앞역|1호선|879|127.016364227103|37.5732166600283
1997|519|동묘앞역|6호선|755|127.015725557994|37.5721715926337
1998|519|신당역|2호선|861|127.019477533278|37.5656730531732
1999|519|신당역|6호선|566|127.01617590593352|37.56609251486158
2000|519|종로5가역|1호선|850|127.00153834521934|37.57097610838373
2001|519|청구역|5호선|852|127.013943845279|37.5602101936978
2002|519|청구역|6호선|790|127.014165812912|37.5609165488093
2003|520|신사역|3호선|528|127.02030856272764|37.51643597531432
2004|520|신사역|신분당선|597|127.019551734927|37.5160820085929
2005|520|압구정역|3호선|803|127.02850865895756|37.52649127416921
2006|521|테크노파크역|인천1호선|705|126.656299104753|37.3822809834253
2007|522|명동역|4호선|181|126.98640235001736|37.56096526943837
2008|522|시청역|1호선|771|126.97719821079865|37.56534539636417
2009|522|시청역|2호선|841|126.97559827045151|37.56368183746611
2010|522|을지로3가역|2호선|712|126.99098443539428|37.56629149790628
2011|522|을지로3가역|3호선|835|126.992615486076|37.5664312655685
2012|522|을지로입구역|2호선|500|126.9821953112953|37.566035517712955
2013|522|종각역|1호선|917|126.98315081716676|37.570227990912244
2014|522|충무로역|3호선|820|126.994150735779|37.5613965840169
2015|522|충무로역|4호선|916|126.995255388268|37.5615119611571
2016|522|회현역|4호선|679|126.9784372569283|37.55876114587941
2017|523|홍대입구역|2호선|341|126.923778562273|37.5568707448873
2018|523|홍대입구역|공항철도|455|126.927010430346|37.5573052656667
2019|523|홍대입구역|경의중앙선|452|126.927118938976|37.5574494922411
2020|524|범내골역|부산1호선|764|129.05924810527|35.1473134465248
2021|524|범일역|부산1호선|477|129.0593528545117|35.14080345890983
2022|524|좌천역|부산1호선|821|129.054455383044|35.1343820073548
2023|525|뚝섬역|2호선|395|127.04738727881|37.547241554679
2024|525|서울숲역|수인분당선|345|127.044746216358|37.543645796605
2025|525|응봉역|경의중앙선|849|127.034483653629|37.5499526279456
2026|526|광화문역|5호선|906|126.97642427981408|37.57164860977568
2027|526|명동역|4호선|720|126.98640235001736|37.56096526943837
2028|526|시청역|1호선|739|126.97719821079865|37.56534539636417
2029|526|시청역|2호선|940|126.97559827045151|37.56368183746611
2030|526|을지로3가역|2호선|527|126.99098443539428|37.56629149790628
2031|526|을지로3가역|3호선|666|126.992615486076|37.5664312655685
2032|526|을지로입구역|2호선|302|126.9821953112953|37.566035517712955
2033|526|종각역|1호선|362|126.98315081716676|37.570227990912244
2034|526|종로3가역|1호선|702|126.992153252476|37.570420844523
2035|526|종로3가역|5호선|740|126.9904176797898|37.57258941181964
2036|526|종로3가역|3호선|752|126.9918757981544|37.571563287751246
2037|528|광화문역|5호선|884|126.97642427981408|37.57164860977568
2038|528|명동역|4호선|599|126.98640235001736|37.56096526943837
2039|528|시청역|1호선|405|126.97719821079865|37.56534539636417
2040|528|시청역|2호선|560|126.97559827045151|37.56368183746611
2041|528|을지로3가역|2호선|829|126.99098443539428|37.56629149790628
2042|528|을지로3가역|3호선|974|126.992615486076|37.5664312655685
2043|528|을지로입구역|2호선|131|126.9821953112953|37.566035517712955
2044|528|종각역|1호선|603|126.98315081716676|37.570227990912244
2045|528|회현역|4호선|742|126.9784372569283|37.55876114587941
2046|529|동대문역|1호선|502|127.01063381083677|37.571669405802616
2047|529|동대문역|4호선|416|127.009313828405|37.5709072753658
2048|529|동대문역사문화공원역|2호선|186|127.00900417014896|37.56566440553802
2049|529|동대문역사문화공원역|4호선|287|127.00791523866731|37.56514370780825
2050|529|동대문역사문화공원역|5호선|461|127.00579179092047|37.56462215427451
2051|529|동대입구역|3호선|989|127.00531600900922|37.55905581925076
2052|529|동묘앞역|1호선|879|127.016364227103|37.5732166600283
2053|529|동묘앞역|6호선|755|127.015725557994|37.5721715926337
2054|529|신당역|2호선|861|127.019477533278|37.5656730531732
2055|529|신당역|6호선|566|127.01617590593352|37.56609251486158
2056|529|종로5가역|1호선|850|127.00153834521934|37.57097610838373
2057|529|청구역|5호선|852|127.013943845279|37.5602101936978
2058|529|청구역|6호선|790|127.014165812912|37.5609165488093
2059|530|삼각지역|4호선|967|126.972922951307|37.5344393447708
2060|530|신용산역|4호선|308|126.967965039183|37.5292591489375
2061|530|용산역|1호선|102|126.96462961258051|37.52977356999725
2062|530|용산역|경의중앙선|86|126.96475753303035|37.52960692295435
2063|531|캠퍼스타운역|인천1호선|836|126.662206121031|37.38844295632
2064|531|테크노파크역|인천1호선|154|126.656299104753|37.3822809834253
2065|532|봉은사역|9호선|623|127.060233935114|37.5142554489848
2066|532|삼성역|2호선|288|127.06302321147605|37.508822740225305
2067|532|삼성중앙역|9호선|763|127.053043676912|37.5129614511319
2068|533|뚝섬역|2호선|396|127.04738727881|37.547241554679
2069|533|서울숲역|수인분당선|497|127.044746216358|37.543645796605
2070|533|응봉역|경의중앙선|784|127.034483653629|37.5499526279456
2071|533|한양대역|2호선|869|127.043639802768|37.5557159860408
2072|534|뚝섬역|2호선|395|127.04738727881|37.547241554679
2073|534|서울숲역|수인분당선|345|127.044746216358|37.543645796605
2074|534|응봉역|경의중앙선|849|127.034483653629|37.5499526279456
2075|535|뚝섬역|2호선|395|127.04738727881|37.547241554679
2076|535|서울숲역|수인분당선|345|127.044746216358|37.543645796605
2077|535|응봉역|경의중앙선|849|127.034483653629|37.5499526279456
2078|536|강남역|2호선|330|127.02800140627488|37.49808633653005
2079|536|강남역|신분당선|246|127.028185245594|37.4967771303817
2080|536|신논현역|신분당선|978|127.024926154562|37.5036164990854
2081|536|역삼역|2호선|702|127.03646946847|37.5006744185994
2082|537|상수역|6호선|744|126.92242989321456|37.54776618366393
2083|537|합정역|2호선|782|126.91445406513526|37.54991315995173
2084|537|합정역|6호선|883|126.91421318621|37.5487840343032
2085|537|홍대입구역|2호선|350|126.923778562273|37.5568707448873
2086|537|홍대입구역|공항철도|599|126.927010430346|37.5573052656667
2087|537|홍대입구역|경의중앙선|616|126.927118938976|37.5574494922411
2088|538|안국역|3호선|442|126.98542143228659|37.57650192060523
2089|538|을지로3가역|2호선|863|126.99098443539428|37.56629149790628
2090|538|을지로3가역|3호선|885|126.992615486076|37.5664312655685
2091|538|종각역|1호선|680|126.98315081716676|37.570227990912244
2092|538|종로3가역|1호선|467|126.992153252476|37.570420844523
2093|538|종로3가역|5호선|181|126.9904176797898|37.57258941181964
2094|538|종로3가역|3호선|350|126.9918757981544|37.571563287751246
2095|539|뚝섬역|2호선|471|127.04738727881|37.547241554679
2096|539|서울숲역|수인분당선|592|127.044746216358|37.543645796605
2097|539|성수역|2호선|414|127.056066999327|37.5445888153751
2098|540|광화문역|5호선|906|126.97642427981408|37.57164860977568
2099|540|명동역|4호선|720|126.98640235001736|37.56096526943837
2100|540|시청역|1호선|739|126.97719821079865|37.56534539636417
2101|540|시청역|2호선|940|126.97559827045151|37.56368183746611
2102|540|을지로3가역|2호선|527|126.99098443539428|37.56629149790628
2103|540|을지로3가역|3호선|666|126.992615486076|37.5664312655685
2104|540|을지로입구역|2호선|302|126.9821953112953|37.566035517712955
2105|540|종각역|1호선|362|126.98315081716676|37.570227990912244
2106|540|종로3가역|1호선|702|126.992153252476|37.570420844523
2107|540|종로3가역|5호선|740|126.9904176797898|37.57258941181964
2108|540|종로3가역|3호선|752|126.9918757981544|37.571563287751246
2109|541|국회의사당역|9호선|971|126.91783895106|37.5281465047706
2110|541|샛강역|9호선|943|126.9283750591322|37.51737287009036
2111|541|샛강역|신림선|970|126.929463427672|37.5171662943088
2112|541|여의나루역|5호선|425|126.93298596744|37.5271469489465
2113|541|여의도역|9호선|620|126.92466104293|37.5211700890445
2114|541|여의도역|5호선|578|126.924397990207|37.5217753947299
2115|542|뚝섬역|2호선|938|127.04738727881|37.547241554679
2116|542|성수역|2호선|252|127.056066999327|37.5445888153751
2117|543|보문역|6호선|976|127.020003515933|37.585541696968
2118|543|보문역|우이신설선|955|127.019550510271|37.5850444246949
2119|543|성신여대입구역|4호선|881|127.0171260607647|37.59296812939267
2120|543|성신여대입구역|우이신설선|800|127.016549589616|37.5923825668685
2121|543|한성대입구역|4호선|300|127.00601781685579|37.58842461354086
2122|543|혜화역|4호선|929|127.00194500977393|37.58204391787134
2123|544|명동역|4호선|71|126.98640235001736|37.56096526943837
2124|544|시청역|1호선|925|126.97719821079865|37.56534539636417
2125|544|시청역|2호선|995|126.97559827045151|37.56368183746611
2126|544|을지로3가역|2호선|651|126.99098443539428|37.56629149790628
2127|544|을지로3가역|3호선|758|126.992615486076|37.5664312655685
2128|544|을지로입구역|2호선|625|126.9821953112953|37.566035517712955
2129|544|충무로역|3호선|671|126.994150735779|37.5613965840169
2130|544|충무로역|4호선|768|126.995255388268|37.5615119611571
2131|544|회현역|4호선|783|126.9784372569283|37.55876114587941
2132|545|노원역|4호선|233|127.063449137455|37.6563403513278
2133|545|노원역|7호선|93|127.06055556456411|37.6545110763411
2134|546|국회의사당역|9호선|973|126.91783895106|37.5281465047706
2135|546|샛강역|9호선|941|126.9283750591322|37.51737287009036
2136|546|샛강역|신림선|968|126.929463427672|37.5171662943088
2137|546|여의나루역|5호선|424|126.93298596744|37.5271469489465
2138|546|여의도역|9호선|619|126.92466104293|37.5211700890445
2139|546|여의도역|5호선|578|126.924397990207|37.5217753947299
2140|547|뚝섬역|2호선|395|127.04738727881|37.547241554679
2141|547|서울숲역|수인분당선|345|127.044746216358|37.543645796605
2142|547|응봉역|경의중앙선|849|127.034483653629|37.5499526279456
2143|548|국회의사당역|9호선|971|126.91783895106|37.5281465047706
2144|548|샛강역|9호선|943|126.9283750591322|37.51737287009036
2145|548|샛강역|신림선|970|126.929463427672|37.5171662943088
2146|548|여의나루역|5호선|425|126.93298596744|37.5271469489465
2147|548|여의도역|9호선|620|126.92466104293|37.5211700890445
2148|548|여의도역|5호선|578|126.924397990207|37.5217753947299
2149|549|석촌고분역|9호선|623|127.0965081858022|37.50246245994369
2150|549|석촌역|8호선|741|127.107004062699|37.5054141216925
2151|549|석촌역|9호선|740|127.10676479806769|37.504972845773686
2152|549|잠실역|2호선|632|127.10023101886318|37.51331105877401
2153|549|잠실역|8호선|822|127.103270523629|37.5143121584933
2154|551|석촌역|8호선|889|127.107004062699|37.5054141216925
2155|551|석촌역|9호선|924|127.10676479806769|37.504972845773686
2156|551|송파나루역|9호선|910|127.11266171422027|37.51101671275264
2157|551|잠실나루역|2호선|906|127.103808749487|37.5207124124456
2158|551|잠실역|2호선|220|127.10023101886318|37.51331105877401
2159|551|잠실역|8호선|199|127.103270523629|37.5143121584933
2160|552|신사역|3호선|703|127.02030856272764|37.51643597531432
2161|552|신사역|신분당선|760|127.019551734927|37.5160820085929
2162|552|압구정역|3호선|696|127.02850865895756|37.52649127416921
2163|553|판교역|신분당선|106|127.11119782955879|37.39477752734142
2164|553|판교역|경강선|67|127.111982699564|37.394775885643
2165|554|건대입구역|2호선|786|127.06920291650829|37.54040751726388
2166|554|건대입구역|7호선|832|127.071104284458|37.5408686005702
2167|554|성수역|2호선|849|127.056066999327|37.5445888153751
2168|554|어린이대공원역|7호선|839|127.07465525507352|37.54796087622509
2169|556|국회의사당역|9호선|971|126.91783895106|37.5281465047706
2170|556|샛강역|9호선|943|126.9283750591322|37.51737287009036
2171|556|샛강역|신림선|970|126.929463427672|37.5171662943088
2172|556|여의나루역|5호선|425|126.93298596744|37.5271469489465
2173|556|여의도역|9호선|620|126.92466104293|37.5211700890445
2174|556|여의도역|5호선|578|126.924397990207|37.5217753947299
2175|557|대치역|3호선|919|127.063203409529|37.4944966528582
2176|557|도곡역|3호선|692|127.05549883514037|37.49097398162934
2177|557|도곡역|수인분당선|613|127.05510807289598|37.491628295881874
2178|557|선릉역|2호선|919|127.04896282498558|37.504497373023206
2179|557|선릉역|수인분당선|996|127.04870992465413|37.505167825521674
2180|557|한티역|수인분당선|81|127.052909749417|37.4962857047653
2181|558|뚝섬역|2호선|395|127.04738727881|37.547241554679
2182|558|서울숲역|수인분당선|345|127.044746216358|37.543645796605
2183|558|응봉역|경의중앙선|849|127.034483653629|37.5499526279456
2184|559|압구정로데오역|수인분당선|153|127.0406027693898|37.5275184818021
2185|559|압구정역|3호선|941|127.02850865895756|37.52649127416921
2186|560|뚝섬역|2호선|395|127.04738727881|37.547241554679
2187|560|서울숲역|수인분당선|345|127.044746216358|37.543645796605
2188|560|응봉역|경의중앙선|849|127.034483653629|37.5499526279456
2189|561|석촌역|8호선|417|127.107004062699|37.5054141216925
2190|561|석촌역|9호선|456|127.10676479806769|37.504972845773686
2191|561|송파나루역|9호선|484|127.11266171422027|37.51101671275264
2192|561|송파역|8호선|785|127.112193506363|37.4997149535067
2193|562|뚝섬역|2호선|395|127.04738727881|37.547241554679
2194|562|서울숲역|수인분당선|345|127.044746216358|37.543645796605
2195|562|응봉역|경의중앙선|849|127.034483653629|37.5499526279456
2196|563|광화문역|5호선|884|126.97642427981408|37.57164860977568
2197|563|명동역|4호선|599|126.98640235001736|37.56096526943837
2198|563|시청역|1호선|405|126.97719821079865|37.56534539636417
2199|563|시청역|2호선|560|126.97559827045151|37.56368183746611
2200|563|을지로3가역|2호선|829|126.99098443539428|37.56629149790628
2201|563|을지로3가역|3호선|974|126.992615486076|37.5664312655685
2202|563|을지로입구역|2호선|131|126.9821953112953|37.566035517712955
2203|563|종각역|1호선|603|126.98315081716676|37.570227990912244
2204|563|회현역|4호선|742|126.9784372569283|37.55876114587941
2205|564|광흥창역|6호선|684|126.93202965599583|37.54748648317645
2206|564|상수역|6호선|441|126.92242989321456|37.54776618366393
2207|564|서강대역|경의중앙선|890|126.935507621173|37.5521384864879
2208|564|합정역|2호선|986|126.91445406513526|37.54991315995173
2209|564|홍대입구역|2호선|683|126.923778562273|37.5568707448873
2210|564|홍대입구역|공항철도|725|126.927010430346|37.5573052656667
2211|564|홍대입구역|경의중앙선|742|126.927118938976|37.5574494922411
2212|565|뚝섬역|2호선|395|127.04738727881|37.547241554679
2213|565|서울숲역|수인분당선|345|127.044746216358|37.543645796605
2214|565|응봉역|경의중앙선|849|127.034483653629|37.5499526279456
2215|566|강남역|2호선|107|127.02800140627488|37.49808633653005
2216|566|강남역|신분당선|231|127.028185245594|37.4967771303817
2217|566|신논현역|9호선|698|127.025492036104|37.504811111562
2218|566|신논현역|신분당선|582|127.024926154562|37.5036164990854
2219|566|역삼역|2호선|867|127.03646946847|37.5006744185994
2220|567|고속터미널역|3호선|109|127.00512100872538|37.50454885557265
2221|567|고속터미널역|9호선|75|127.004211793489|37.5059814899483
2222|567|고속터미널역|7호선|221|127.005007834609|37.5033865633062
2223|567|반포역|7호선|716|127.011586161943|37.5081614290284
2224|567|사평역|9호선|975|127.015272484531|37.5042326273953
2225|567|신반포역|9호선|755|126.996082392175|37.5035091412544
2226|568|국회의사당역|9호선|971|126.91783895106|37.5281465047706
2227|568|샛강역|9호선|943|126.9283750591322|37.51737287009036
2228|568|샛강역|신림선|970|126.929463427672|37.5171662943088
2229|568|여의나루역|5호선|425|126.93298596744|37.5271469489465
2230|568|여의도역|9호선|620|126.92466104293|37.5211700890445
2231|568|여의도역|5호선|578|126.924397990207|37.5217753947299
2232|569|건대입구역|2호선|886|127.06920291650829|37.54040751726388
2233|569|성수역|2호선|377|127.056066999327|37.5445888153751
2234|570|삼각지역|4호선|969|126.972922951307|37.5344393447708
2235|570|신용산역|4호선|307|126.967965039183|37.5292591489375
2236|570|용산역|1호선|106|126.96462961258051|37.52977356999725
2237|570|용산역|경의중앙선|90|126.96475753303035|37.52960692295435
2238|571|하남검단산역|5호선|632|127.223219337317|37.5398032640088
2239|572|녹사평역|6호선|806|126.9865496751|37.5347227952064
2240|572|이태원역|6호선|324|126.994333861918|37.5345252050511
2241|572|한강진역|6호선|651|127.001765135176|37.5397907743775
2242|573|국회의사당역|9호선|971|126.91783895106|37.5281465047706
2243|573|샛강역|9호선|943|126.9283750591322|37.51737287009036
2244|573|샛강역|신림선|970|126.929463427672|37.5171662943088
2245|573|여의나루역|5호선|425|126.93298596744|37.5271469489465
2246|573|여의도역|9호선|620|126.92466104293|37.5211700890445
2247|573|여의도역|5호선|578|126.924397990207|37.5217753947299
2248|574|삼각지역|4호선|969|126.972922951307|37.5344393447708
2249|574|신용산역|4호선|307|126.967965039183|37.5292591489375
2250|574|용산역|1호선|106|126.96462961258051|37.52977356999725
2251|574|용산역|경의중앙선|90|126.96475753303035|37.52960692295435
2252|576|압구정로데오역|수인분당선|514|127.0406027693898|37.5275184818021
2253|576|압구정역|3호선|599|127.02850865895756|37.52649127416921
2254|577|뚝섬역|2호선|395|127.04738727881|37.547241554679
2255|577|서울숲역|수인분당선|345|127.044746216358|37.543645796605
2256|577|응봉역|경의중앙선|849|127.034483653629|37.5499526279456
2257|578|뚝섬역|2호선|444|127.04738727881|37.547241554679
2258|578|서울숲역|수인분당선|534|127.044746216358|37.543645796605
2259|578|응봉역|경의중앙선|735|127.034483653629|37.5499526279456
2260|578|한양대역|2호선|850|127.043639802768|37.5557159860408
2261|579|하남검단산역|5호선|689|127.223219337317|37.5398032640088
2262|580|남부터미널역|3호선|660|127.01620028391|37.4851996335293
2263|581|뚝섬역|2호선|395|127.04738727881|37.547241554679
2264|581|서울숲역|수인분당선|345|127.044746216358|37.543645796605
2265|581|응봉역|경의중앙선|849|127.034483653629|37.5499526279456
2266|582|봉은사역|9호선|115|127.060233935114|37.5142554489848
2267|582|삼성역|2호선|753|127.06302321147605|37.508822740225305
2268|582|삼성중앙역|9호선|701|127.053043676912|37.5129614511319
2269|582|청담역|7호선|752|127.053717937903|37.519455579961
2270|583|뚝섬역|2호선|395|127.04738727881|37.547241554679
2271|583|서울숲역|수인분당선|345|127.044746216358|37.543645796605
2272|583|응봉역|경의중앙선|849|127.034483653629|37.5499526279456
2273|584|국회의사당역|9호선|971|126.91783895106|37.5281465047706
2274|584|샛강역|9호선|943|126.9283750591322|37.51737287009036
2275|584|샛강역|신림선|970|126.929463427672|37.5171662943088
2276|584|여의나루역|5호선|425|126.93298596744|37.5271469489465
2277|584|여의도역|9호선|620|126.92466104293|37.5211700890445
2278|584|여의도역|5호선|578|126.924397990207|37.5217753947299
2279|585|동대문역|1호선|501|127.01063381083677|37.571669405802616
2280|585|동대문역|4호선|470|127.009313828405|37.5709072753658
2281|585|동대문역사문화공원역|2호선|333|127.00900417014896|37.56566440553802
2282|585|동대문역사문화공원역|4호선|445|127.00791523866731|37.56514370780825
2283|585|동대문역사문화공원역|5호선|637|127.00579179092047|37.56462215427451
2284|585|동묘앞역|1호선|752|127.016364227103|37.5732166600283
2285|585|동묘앞역|6호선|624|127.015725557994|37.5721715926337
2286|585|신당역|2호선|672|127.019477533278|37.5656730531732
2287|585|신당역|6호선|380|127.01617590593352|37.56609251486158
2288|585|청구역|5호선|804|127.013943845279|37.5602101936978
2289|585|청구역|6호선|732|127.014165812912|37.5609165488093
2290|586|신사역|3호선|531|127.02030856272764|37.51643597531432
2291|586|신사역|신분당선|596|127.019551734927|37.5160820085929
2292|586|압구정역|3호선|810|127.02850865895756|37.52649127416921
2293|587|홍대입구역|2호선|41|126.923778562273|37.5568707448873
2294|587|홍대입구역|공항철도|328|126.927010430346|37.5573052656667
2295|587|홍대입구역|경의중앙선|340|126.927118938976|37.5574494922411
2296|588|명동역|4호선|71|126.98640235001736|37.56096526943837
2297|588|시청역|1호선|924|126.97719821079865|37.56534539636417
2298|588|시청역|2호선|994|126.97559827045151|37.56368183746611
2299|588|을지로3가역|2호선|651|126.99098443539428|37.56629149790628
2300|588|을지로3가역|3호선|757|126.992615486076|37.5664312655685
2301|588|을지로입구역|2호선|624|126.9821953112953|37.566035517712955
2302|588|충무로역|3호선|672|126.994150735779|37.5613965840169
2303|588|충무로역|4호선|769|126.995255388268|37.5615119611571
2304|588|회현역|4호선|783|126.9784372569283|37.55876114587941
2305|589|신사역|3호선|531|127.02030856272764|37.51643597531432
2306|589|신사역|신분당선|596|127.019551734927|37.5160820085929
2307|589|압구정역|3호선|810|127.02850865895756|37.52649127416921
2308|590|잠실역|2호선|207|127.10023101886318|37.51331105877401
2309|590|잠실역|8호선|488|127.103270523629|37.5143121584933
2310|591|신촌역|2호선|968|126.93698075993808|37.555198169366435
2311|591|홍대입구역|2호선|258|126.923778562273|37.5568707448873
2312|591|홍대입구역|공항철도|66|126.927010430346|37.5573052656667
2313|591|홍대입구역|경의중앙선|64|126.927118938976|37.5574494922411
2314|593|명동역|4호선|181|126.98640235001736|37.56096526943837
2315|593|시청역|1호선|771|126.97719821079865|37.56534539636417
2316|593|시청역|2호선|841|126.97559827045151|37.56368183746611
2317|593|을지로3가역|2호선|712|126.99098443539428|37.56629149790628
2318|593|을지로3가역|3호선|835|126.992615486076|37.5664312655685
2319|593|을지로입구역|2호선|500|126.9821953112953|37.566035517712955
2320|593|종각역|1호선|917|126.98315081716676|37.570227990912244
2321|593|충무로역|3호선|820|126.994150735779|37.5613965840169
2322|593|충무로역|4호선|916|126.995255388268|37.5615119611571
2323|593|회현역|4호선|679|126.9784372569283|37.55876114587941
2324|594|갈마역|대전1호선|802|127.372796710623|36.3575809907703
2325|594|시청역|대전1호선|770|127.386751407456|36.3515240038326
2326|594|정부청사역|대전1호선|686|127.381268082318|36.3574713520615
2327|594|탄방역|대전1호선|901|127.384569666381|36.3455472425069
2328|595|봉은사역|9호선|216|127.060233935114|37.5142554489848
2329|595|삼성역|2호선|565|127.06302321147605|37.508822740225305
2330|595|삼성중앙역|9호선|512|127.053043676912|37.5129614511319
2331|595|청담역|7호선|878|127.053717937903|37.519455579961
2332|596|광화문역|5호선|884|126.97642427981408|37.57164860977568
2333|596|명동역|4호선|599|126.98640235001736|37.56096526943837
2334|596|시청역|1호선|405|126.97719821079865|37.56534539636417
2335|596|시청역|2호선|560|126.97559827045151|37.56368183746611
2336|596|을지로3가역|2호선|829|126.99098443539428|37.56629149790628
2337|596|을지로3가역|3호선|974|126.992615486076|37.5664312655685
2338|596|을지로입구역|2호선|131|126.9821953112953|37.566035517712955
2339|596|종각역|1호선|603|126.98315081716676|37.570227990912244
2340|596|회현역|4호선|742|126.9784372569283|37.55876114587941
2341|597|국회의사당역|9호선|953|126.91783895106|37.5281465047706
2342|597|샛강역|9호선|962|126.9283750591322|37.51737287009036
2343|597|샛강역|신림선|990|126.929463427672|37.5171662943088
2344|597|여의나루역|5호선|432|126.93298596744|37.5271469489465
2345|597|여의도역|9호선|629|126.92466104293|37.5211700890445
2346|597|여의도역|5호선|585|126.924397990207|37.5217753947299
2347|598|뚝섬역|2호선|395|127.04738727881|37.547241554679
2348|598|서울숲역|수인분당선|345|127.044746216358|37.543645796605
2349|598|응봉역|경의중앙선|849|127.034483653629|37.5499526279456
2350|599|구리역|경의중앙선|986|127.143350984187|37.6032707405088
2351|600|양재시민의숲역|신분당선|235|127.038471341381|37.4701332061395
2352|601|신촌역|2호선|968|126.93698075993808|37.555198169366435
2353|601|홍대입구역|2호선|259|126.923778562273|37.5568707448873
2354|601|홍대입구역|공항철도|66|126.927010430346|37.5573052656667
2355|601|홍대입구역|경의중앙선|63|126.927118938976|37.5574494922411
2356|602|뚝섬역|2호선|595|127.04738727881|37.547241554679
2357|602|서울숲역|수인분당선|780|127.044746216358|37.543645796605
2358|602|성수역|2호선|234|127.056066999327|37.5445888153751
2359|603|뚝섬역|2호선|395|127.04738727881|37.547241554679
2360|603|서울숲역|수인분당선|345|127.044746216358|37.543645796605
2361|603|응봉역|경의중앙선|849|127.034483653629|37.5499526279456
2362|604|신사역|3호선|531|127.02030856272764|37.51643597531432
2363|604|신사역|신분당선|596|127.019551734927|37.5160820085929
2364|604|압구정역|3호선|810|127.02850865895756|37.52649127416921
2365|605|광흥창역|6호선|931|126.93202965599583|37.54748648317645
2366|605|서강대역|경의중앙선|639|126.935507621173|37.5521384864879
2367|605|신촌역|2호선|636|126.93698075993808|37.555198169366435
2368|605|홍대입구역|2호선|548|126.923778562273|37.5568707448873
2369|605|홍대입구역|공항철도|305|126.927010430346|37.5573052656667
2370|605|홍대입구역|경의중앙선|307|126.927118938976|37.5574494922411
2371|606|잠실역|2호선|207|127.10023101886318|37.51331105877401
2372|606|잠실역|8호선|488|127.103270523629|37.5143121584933
2373|607|봉은사역|9호선|623|127.060233935114|37.5142554489848
2374|607|삼성역|2호선|288|127.06302321147605|37.508822740225305
2375|607|삼성중앙역|9호선|763|127.053043676912|37.5129614511319
2376|608|고속터미널역|3호선|109|127.00512100872538|37.50454885557265
2377|608|고속터미널역|9호선|75|127.004211793489|37.5059814899483
2378|608|고속터미널역|7호선|221|127.005007834609|37.5033865633062
2379|608|반포역|7호선|716|127.011586161943|37.5081614290284
2380|608|사평역|9호선|975|127.015272484531|37.5042326273953
2381|608|신반포역|9호선|755|126.996082392175|37.5035091412544
2382|609|뚝섬역|2호선|395|127.04738727881|37.547241554679
2383|609|서울숲역|수인분당선|345|127.044746216358|37.543645796605
2384|609|응봉역|경의중앙선|849|127.034483653629|37.5499526279456
2385|610|국회의사당역|9호선|971|126.91783895106|37.5281465047706
2386|610|샛강역|9호선|943|126.9283750591322|37.51737287009036
2387|610|샛강역|신림선|970|126.929463427672|37.5171662943088
2388|610|여의나루역|5호선|425|126.93298596744|37.5271469489465
2389|610|여의도역|9호선|620|126.92466104293|37.5211700890445
